recipe,num_tasks,num_workers,heft_makespan,heft_throughput,threshold,delta_ready,inspirit_makespan,inspirit_throughput,step,time,state,peak,nready,makespan,dispatched,dispatch_type
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1403,13272.749298683413,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1404,13276.450235221586,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1405,13276.555006905392,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1406,13277.924778640103,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1407,13281.87250870725,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1408,13285.869132798876,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1409,13286.80481875493,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1410,13286.934815917539,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1411,13290.995718731088,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1412,13293.81348695765,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1413,13297.159402288275,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1414,13297.314624929686,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1415,13300.118928754926,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1416,13301.757841116423,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1417,13307.513985821619,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1418,13307.694433941833,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1419,13309.242138778764,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1420,13309.702195275197,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1421,13317.64654943397,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1422,13317.868569354963,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1423,13318.07424295398,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1424,13318.365348802601,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1425,13325.590903592743,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1426,13327.488558826439,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1427,13328.223152888308,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1428,13328.454051966128,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1429,13333.535257751517,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1430,13336.611768850276,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1431,13338.577736421652,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1432,13338.833860978275,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1433,13341.47961191029,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1434,13345.734978874114,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1435,13348.932319954996,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1436,13349.213669990422,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1437,13349.423966069064,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1438,13354.858188897952,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1439,13357.368320227837,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1440,13359.28690348834,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1441,13359.59347900257,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1442,13363.98139892179,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1443,13365.31267438661,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1444,13369.641487021685,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1445,13369.973288014717,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1446,13373.104608945627,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1447,13373.257028545384,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1448,13379.99607055503,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1449,13380.353097026864,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1450,13381.201382704157,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1451,13382.227818969464,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1452,13389.14573686293,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1453,13390.350654088374,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1454,13390.732906039011,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1455,13391.351028993302,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1456,13397.090091021704,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1457,13400.47423901714,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1458,13400.705237621718,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1459,13401.112715051158,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1460,13405.034445180478,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1461,13409.685770149576,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1462,13411.059821155062,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1463,13411.492524063306,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1464,13412.978799339251,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1465,13418.808980173413,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1466,13420.923153498024,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1467,13421.414404688407,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1468,13421.872333075453,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1469,13427.93219019725,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1470,13428.867507656798,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1471,13431.982769507778,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1472,13432.2521420876,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1473,13436.811861815571,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1474,13437.055400221088,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1475,13442.337353041123,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1476,13442.631951099747,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1477,13444.756215974345,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1478,13446.178610244926,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1479,13452.691936574467,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1480,13452.700570133118,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1481,13453.011760111895,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1482,13455.301820268764,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1483,13460.644924291892,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1484,13463.046520107811,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1485,13463.391569124042,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1486,13464.425030292601,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1487,13468.589278450665,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1488,13473.401103641156,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1489,13473.548240316439,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1490,13473.771378136189,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1491,13476.533632609438,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1492,13482.671450340276,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1493,13483.7556871745,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1494,13484.151187148336,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1495,13484.477986768212,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1496,13491.794660364114,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1497,13492.422340926985,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1498,13494.110270707844,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1499,13494.530996160483,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1500,13500.366695085759,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1501,13500.917870387952,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1502,13504.464854241189,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1503,13504.91080517263,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1504,13508.311049244532,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1505,13510.04108041179,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1506,13514.819437774533,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1507,13515.290614184778,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1508,13516.255403403306,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1509,13519.164290435627,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1510,13524.199757562079,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1511,13525.174021307877,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1512,13525.670423196925,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1513,13528.287500459464,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1514,13532.144111720852,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1515,13535.528604841222,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1516,13536.050232209072,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1517,13537.410710483302,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1518,13540.088465879626,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1519,13545.883188374566,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1520,13546.43004122122,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1521,13546.53392050714,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1522,13548.0328200384,DEC,766,495,13722.058996348018,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1523,13588.41537777306,DEC,766,494,13722.05169157504,cycles_fertilizer_increase_output_parser_00000004,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1524,13589.445797313758,DEC,766,493,13722.05169157504,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1525,13590.504469027695,DEC,766,492,13722.068155565192,cycles_fertilizer_increase_output_parser_00000008,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1526,13591.000451624588,DEC,766,491,13722.068155565192,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1527,13592.055984208166,DEC,766,490,13722.046523937248,cycles_fertilizer_increase_output_parser_00000012,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1528,13592.759934191414,DEC,766,489,13722.046523937248,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1529,13592.908811171632,DEC,766,488,13722.064123192336,cycles_fertilizer_increase_output_parser_00000016,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1530,13593.76445590664,DEC,766,487,13722.064123192336,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1531,13594.044368282175,DEC,766,486,13722.067913819472,cycles_fertilizer_increase_output_parser_00000020,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1532,13594.761751980583,DEC,766,485,13722.067913819472,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1533,13594.768192839276,DEC,766,484,13722.042659039842,cycles_fertilizer_increase_output_parser_00000024,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1534,13595.454877605544,DEC,766,483,13722.042659039842,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1535,13595.906321449147,DEC,766,482,13722.05675270691,cycles_fertilizer_increase_output_parser_00000028,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1536,13596.264112062549,DEC,766,481,13722.05675270691,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1537,13596.45547540782,DEC,766,480,13722.049768028239,cycles_fertilizer_increase_output_parser_00000032,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1538,13597.21122104201,DEC,766,479,13722.049768028239,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1539,13597.38975557927,DEC,766,478,13722.0620724546,cycles_fertilizer_increase_output_parser_00000036,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1540,13598.131472644332,DEC,766,477,13722.0620724546,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1541,13598.254197104146,DEC,766,476,13722.065148561202,cycles_fertilizer_increase_output_parser_00000040,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1542,13598.5173684472,DEC,766,475,13722.065148561202,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1543,13599.1924468656,DEC,766,474,13722.064123192336,cycles_fertilizer_increase_output_parser_00000044,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1544,13599.20299925548,DEC,766,473,13722.064123192336,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1545,13599.22827661539,DEC,766,472,13722.071072984438,cycles_fertilizer_increase_output_parser_00000048,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1546,13599.783690131906,DEC,766,471,13722.071072984438,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1547,13599.797079676126,DEC,766,470,13722.076926177488,cycles_fertilizer_increase_output_parser_00000052,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1548,13600.038007931262,DEC,766,469,13722.076926177488,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1549,13600.167364321092,DEC,766,468,13722.064123192335,cycles_fertilizer_increase_output_parser_00000056,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1550,13600.521549991287,DEC,766,467,13722.064123192335,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1551,13600.552085979509,DEC,766,466,13722.050615445109,cycles_fertilizer_increase_output_parser_00000060,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1552,13601.034681820587,DEC,766,465,13722.050615445109,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1553,13601.066377848078,DEC,766,464,13722.047165218853,cycles_fertilizer_increase_output_parser_00000064,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1554,13601.691270787618,DEC,766,463,13722.047165218853,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1555,13601.713884957358,DEC,766,462,13722.068004353543,cycles_fertilizer_increase_output_parser_00000072,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1556,13602.069810056824,DEC,766,461,13722.068004353543,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1557,13602.115849615855,DEC,766,460,13722.07414161534,cycles_fertilizer_increase_output_parser_00000076,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1558,13602.636750418626,DEC,766,459,13722.07414161534,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1559,13602.866641309372,DEC,766,458,13722.063912845673,cycles_fertilizer_increase_output_parser_00000080,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1560,13603.050909901527,DEC,766,457,13722.063912845673,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1561,13603.103368727881,DEC,766,456,13722.064123192336,cycles_fertilizer_increase_output_parser_00000084,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1562,13603.244082910065,DEC,766,455,13722.064123192336,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1563,13603.673171590948,DEC,766,454,13722.052661199037,cycles_fertilizer_increase_output_parser_00000088,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1564,13603.86696218797,DEC,766,453,13722.052661199037,,
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1565,13604.109369719125,DEC,766,452,13722.074376880966,cycles_fertilizer_increase_output_parser_00000092,efficiency
cycles,2051,4,13719.964734470152,7.077088426228334e-05,4,2,13722.137495959572,5.9085153839342945e-05,1566,13604.293221822736,DEC,766,451,13722.074376880966,,
